"long","lat","order","hole","piece","group","id"
1168863.49875288,-1538670.95464041,51,FALSE,"1","01003.1","01003"
1163337.94395951,-1532454.05709723,52,FALSE,"1","01003.1","01003"
1160956.06519593,-1528189.48337838,53,FALSE,"1","01003.1","01003"
1163130.66124463,-1520790.7672889,54,FALSE,"1","01003.1","01003"
1161401.47988856,-1517125.92161718,55,FALSE,"1","01003.1","01003"
1158976.59513667,-1510009.83650331,56,FALSE,"1","01003.1","01003"
1151182.90257877,-1507504.34981383,57,FALSE,"1","01003.1","01003"
1148571.4798359,-1500233.58446846,58,FALSE,"1","01003.1","01003"
1352205.99038517,-1371303.85527205,59,FALSE,"1","01005.1","01005"
1356331.01328595,-1353936.49822558,60,FALSE,"1","01005.1","01005"
1355398.29313798,-1342025.41186591,61,FALSE,"1","01005.1","01005"
1360064.64532332,-1328071.99214477,62,FALSE,"1","01005.1","01005"
1374590.41408418,-1323603.00380165,63,FALSE,"1","01005.1","01005"
1374118.23645391,-1308871.1200493,64,FALSE,"1","01005.1","01005"
1388277.79353909,-1306267.69764311,65,FALSE,"1","01005.1","01005"
1396490.95066052,-1314533.36897761,66,FALSE,"1","01005.1","01005"
1408923.96366885,-1312280.17180012,67,FALSE,"1","01005.1","01005"
1408977.80307061,-1320195.68581172,68,FALSE,"1","01005.1","01005"
1408995.7438459,-1322950.22734437,69,FALSE,"1","01005.1","01005"
1405932.00527382,-1331819.4546999,70,FALSE,"1","01005.1","01005"
1404243.97465224,-1338204.34837072,71,FALSE,"1","01005.1","01005"
1406413.7006726,-1344459.64660781,72,FALSE,"1","01005.1","01005"
1407050.56924326,-1346295.26388109,73,FALSE,"1","01005.1","01005"
1399587.55998085,-1354416.889723,74,FALSE,"1","01005.1","01005"
1380812.94493461,-1357196.62226896,75,FALSE,"1","01005.1","01005"
1382202.82000547,-1366760.21134554,76,FALSE,"1","01005.1","01005"
1377445.37618761,-1367454.55482417,77,FALSE,"1","01005.1","01005"
1351135.63498008,-1372207.92898191,78,FALSE,"1","01005.1","01005"
1352205.99038517,-1371303.85527205,79,FALSE,"1","01005.1","01005"
1174171.78501313,-1244842.05743291,80,FALSE,"1","01007.1","01007"
1183696.24651785,-1243104.00479417,81,FALSE,"1","01007.1","01007"
1185225.98248854,-1228648.98660793,82,FALSE,"1","01007.1","01007"
1192890.82949696,-1227759.55073133,83,FALSE,"1","01007.1","01007"
1191934.8083764,-1220514.38509165,84,FALSE,"1","01007.1","01007"
1203490.48512156,-1213103.10633283,85,FALSE,"1","01007.1","01007"
1207081.65012478,-1212601.61374747,86,FALSE,"1","01007.1","01007"
1208402.59371727,-1221448.53567846,87,FALSE,"1","01007.1","01007"
1214607.18121614,-1228053.73429337,88,FALSE,"1","01007.1","01007"
1223471.92472383,-1232121.28853109,89,FALSE,"1","01007.1","01007"
1227155.63640433,-1255518.93414517,90,FALSE,"1","01007.1","01007"
1213896.55482903,-1257481.67657718,91,FALSE,"1","01007.1","01007"
1186176.12231294,-1262309.03279086,92,FALSE,"1","01007.1","01007"
1185516.06296423,-1257521.08422518,93,FALSE,"1","01007.1","01007"
1176099.24748191,-1258997.35545638,94,FALSE,"1","01007.1","01007"
1174171.78501313,-1244842.05743291,95,FALSE,"1","01007.1","01007"
1203691.39319003,-1144458.82041147,96,FALSE,"1","01009.1","01009"
1206477.84606861,-1138298.7814954,97,FALSE,"1","01009.1","01009"
1217738.22782751,-1131725.84598689,98,FALSE,"1","01009.1","01009"
1225982.82417679,-1118391.97736334,99,FALSE,"1","01009.1","01009"
1224851.2771428,-1114805.10444365,100,FALSE,"1","01009.1","01009"
1232720.29975067,-1110587.00639968,101,FALSE,"1","01009.1","01009"
1232337.32599543,-1109957.75351785,102,FALSE,"1","01009.1","01009"
1233649.9820394,-1108269.88771566,103,FALSE,"1","01009.1","01009"
1234466.34300318,-1105092.17502327,104,FALSE,"1","01009.1","01009"
1235307.64869652,-1104388.91002322,105,FALSE,"1","01009.1","01009"
1238103.14606952,-1094739.81207773,106,FALSE,"1","01009.1","01009"
1243981.74301234,-1093005.20490227,107,FALSE,"1","01009.1","01009"
1248844.72814002,-1098326.51348242,108,FALSE,"1","01009.1","01009"
1260133.17698202,-1108403.86889123,109,FALSE,"1","01009.1","01009"
1258440.02525527,-1115268.4290608,110,FALSE,"1","01009.1","01009"
1256602.43698379,-1126895.40870099,111,FALSE,"1","01009.1","01009"
1260658.27093879,-1126193.14572541,112,FALSE,"1","01009.1","01009"
1259551.1395328,-1133024.77700628,113,FALSE,"1","01009.1","01009"
1254979.03141536,-1138838.14432255,114,FALSE,"1","01009.1","01009"
1239835.0269736,-1145086.52277326,115,FALSE,"1","01009.1","01009"
1240382.55760404,-1149118.91179369,116,FALSE,"1","01009.1","01009"
1234089.31569075,-1149256.87236398,117,FALSE,"1","01009.1","01009"
1222626.02391875,-1143478.52226737,118,FALSE,"1","01009.1","01009"
1211180.93793421,-1144976.25189794,119,FALSE,"1","01009.1","01009"
1205229.71122126,-1149039.91711165,120,FALSE,"1","01009.1","01009"
1203691.39319003,-1144458.82041147,121,FALSE,"1","01009.1","01009"
1317624.35631692,-1306750.96224058,122,FALSE,"1","01011.1","01011"
1318450.76360081,-1304164.98088512,123,FALSE,"1","01011.1","01011"
1324676.73713996,-1302900.82767694,124,FALSE,"1","01011.1","01011"
1326583.90315033,-1302514.79133553,125,FALSE,"1","01011.1","01011"
1326113.11527489,-1299188.19882259,126,FALSE,"1","01011.1","01011"
1331224.45754746,-1306572.68052994,127,FALSE,"1","01011.1","01011"
1370497.99287259,-1299597.20305924,128,FALSE,"1","01011.1","01011"
1372519.15124176,-1309158.45685424,129,FALSE,"1","01011.1","01011"
1374118.23645391,-1308871.1200493,130,FALSE,"1","01011.1","01011"
1374590.41408418,-1323603.00380165,131,FALSE,"1","01011.1","01011"
1360064.64532332,-1328071.99214477,132,FALSE,"1","01011.1","01011"
1355398.29313798,-1342025.41186591,133,FALSE,"1","01011.1","01011"
1342934.57285074,-1344118.87881284,134,FALSE,"1","01011.1","01011"
1341635.84931827,-1334573.62036466,135,FALSE,"1","01011.1","01011"
1332831.50219502,-1336047.56194757,136,FALSE,"1","01011.1","01011"
1330687.29558182,-1327407.00011912,137,FALSE,"1","01011.1","01011"
1325544.9948249,-1326629.69749752,138,FALSE,"1","01011.1","01011"
1321000.42054408,-1328601.03683707,139,FALSE,"1","01011.1","01011"
1319472.84229174,-1318682.42696704,140,FALSE,"1","01011.1","01011"
1317624.35631692,-1306750.96224058,141,FALSE,"1","01011.1","01011"
1237129.62840706,-1352042.22521683,142,FALSE,"1","01013.1","01013"
1241928.98399539,-1351244.48038537,143,FALSE,"1","01013.1","01013"
1280187.86181615,-1344943.54021989,144,FALSE,"1","01013.1","01013"
1284858.96230209,-1378857.90158329,145,FALSE,"1","01013.1","01013"
1280087.62718046,-1379659.99866271,146,FALSE,"1","01013.1","01013"
1282083.85642921,-1393909.31688649,147,FALSE,"1","01013.1","01013"
1263079.16534131,-1397063.16427865,148,FALSE,"1","01013.1","01013"
1250095.68429671,-1398944.0495014,149,FALSE,"1","01013.1","01013"
1242178.98920524,-1388127.87554994,150,FALSE,"1","01013.1","01013"
1240490.81818433,-1374903.04267947,151,FALSE,"1","01013.1","01013"
1239254.14248225,-1366399.58283627,152,FALSE,"1","01013.1","01013"
1237129.62840706,-1352042.22521683,153,FALSE,"1","01013.1","01013"
1281286.14999545,-1152170.99737945,154,FALSE,"1","01015.1","01015"
1289205.98949517,-1141353.47137025,155,FALSE,"1","01015.1","01015"
1285987.76974609,-1133044.03055313,156,FALSE,"1","01015.1","01015"
1293574.57041063,-1123631.5469896,157,FALSE,"1","01015.1","01015"
1304081.55112128,-1117062.68032048,158,FALSE,"1","01015.1","01015"
1314028.17045653,-1117849.30726017,159,FALSE,"1","01015.1","01015"
1313658.26163422,-1114177.82554041,160,FALSE,"1","01015.1","01015"
1331766.46295718,-1112395.01689592,161,FALSE,"1","01015.1","01015"
1333127.88547121,-1113884.91203125,162,FALSE,"1","01015.1","01015"
1326109.8286336,-1134027.60658856,163,FALSE,"1","01015.1","01015"
1326924.08752668,-1150350.03249396,164,FALSE,"1","01015.1","01015"
1315268.14282629,-1160319.62291935,165,FALSE,"1","01015.1","01015"
1314921.89580889,-1157075.07822285,166,FALSE,"1","01015.1","01015"
1296567.13024674,-1160055.96306899,167,FALSE,"1","01015.1","01015"
1290038.49417363,-1151229.09490923,168,FALSE,"1","01015.1","01015"
1281286.14999545,-1152170.99737945,169,FALSE,"1","01015.1","01015"
1341299.74968787,-1206414.32422825,170,FALSE,"1","01017.1","01017"
1374464.15912162,-1200576.86814894,171,FALSE,"1","01017.1","01017"
1382767.80689278,-1225920.81605701,172,FALSE,"1","01017.1","01017"
1383075.82445504,-1226860.25221292,173,FALSE,"1","01017.1","01017"
1385825.24816311,-1230278.31535013,174,FALSE,"1","01017.1","01017"
1390462.05333842,-1237912.99467399,175,FALSE,"1","01017.1","01017"
1375993.83840241,-1242809.8180992,176,FALSE,"1","01017.1","01017"
1349111.99526756,-1246828.25736158,177,FALSE,"1","01017.1","01017"
1347558.68175834,-1247973.59094907,178,FALSE,"1","01017.1","01017"
1341299.74968787,-1206414.32422825,179,FALSE,"1","01017.1","01017"
1299542.76734134,-1085472.94620076,180,FALSE,"1","01019.1","01019"
1305619.97626902,-1082809.31322553,181,FALSE,"1","01019.1","01019"
1316614.29297323,-1065512.68297192,182,FALSE,"1","01019.1","01019"
1320992.82105293,-1052756.35006774,183,FALSE,"1","01019.1","01019"
1324794.23432486,-1049668.01163066,184,FALSE,"1","01019.1","01019"
1326592.40693579,-1054928.19897089,185,FALSE,"1","01019.1","01019"
1331295.07000794,-1068863.29904623,186,FALSE,"1","01019.1","01019"
1333362.5985778,-1074985.76477177,187,FALSE,"1","01019.1","01019"
1339159.34044038,-1092138.07066297,188,FALSE,"1","01019.1","01019"
1340679.02876893,-1096865.23009065,189,FALSE,"1","01019.1","01019"
1344684.92092637,-1109320.03065427,190,FALSE,"1","01019.1","01019"
1336034.20663478,-1111637.01939532,191,FALSE,"1","01019.1","01019"
1333127.88547121,-1113884.91203125,192,FALSE,"1","01019.1","01019"
1331766.46295718,-1112395.01689592,193,FALSE,"1","01019.1","01019"
1313658.26163422,-1114177.82554041,194,FALSE,"1","01019.1","01019"
1306183.76962115,-1100613.05521507,195,FALSE,"1","01019.1","01019"
1301982.80217101,-1100140.09964658,196,FALSE,"1","01019.1","01019"
1300298.80422496,-1090366.89156371,197,FALSE,"1","01019.1","01019"
1299542.76734134,-1085472.94620076,198,FALSE,"1","01019.1","01019"
1213896.55482903,-1257481.67657718,199,FALSE,"1","01021.1","01021"
1227155.63640433,-1255518.93414517,200,FALSE,"1","01021.1","01021"
1223471.92472383,-1232121.28853109,201,FALSE,"1","01021.1","01021"
1223098.72080232,-1229715.0925905,202,FALSE,"1","01021.1","01021"
1248200.22578751,-1225978.35613413,203,FALSE,"1","01021.1","01021"
1257515.46986662,-1230045.20032758,204,FALSE,"1","01021.1","01021"
1259054.67565164,-1240041.16722636,205,FALSE,"1","01021.1","01021"
1266028.93550185,-1246298.01086325,206,FALSE,"1","01021.1","01021"
1266293.25168311,-1251847.17012154,207,FALSE,"1","01021.1","01021"
1274824.5979496,-1257247.63088062,208,FALSE,"1","01021.1","01021"
1271319.04612679,-1258148.46732159,209,FALSE,"1","01021.1","01021"
1272010.22884095,-1262888.86590864,210,FALSE,"1","01021.1","01021"
1244128.94250101,-1267515.26583993,211,FALSE,"1","01021.1","01021"
1244872.88606419,-1272331.28501513,212,FALSE,"1","01021.1","01021"
1225888.81599505,-1275019.84707482,213,FALSE,"1","01021.1","01021"
1216614.50036334,-1276550.64301387,214,FALSE,"1","01021.1","01021"
1215622.35203378,-1269272.53076215,215,FALSE,"1","01021.1","01021"
1213896.55482903,-1257481.67657718,216,FALSE,"1","01021.1","01021"
1091778.85322839,-1380694.98298214,217,FALSE,"1","01023.1","01023"
1091267.95498953,-1376372.37580687,218,FALSE,"1","01023.1","01023"
1091139.9450531,-1362997.83724386,219,FALSE,"1","01023.1","01023"
1090940.30927696,-1343517.19313328,220,FALSE,"1","01023.1","01023"
1090913.43277266,-1341005.68574582,221,FALSE,"1","01023.1","01023"
1090796.33284846,-1334479.78463195,222,FALSE,"1","01023.1","01023"
1136625.36331114,-1327883.16613893,223,FALSE,"1","01023.1","01023"
1128703.82942855,-1331839.75824411,224,FALSE,"1","01023.1","01023"
1131190.09347553,-1342664.83999031,225,FALSE,"1","01023.1","01023"
1123630.73361599,-1363750.61863825,226,FALSE,"1","01023.1","01023"
1127607.13690225,-1364988.73819805,227,FALSE,"1","01023.1","01023"
1123646.90141098,-1370006.71210248,228,FALSE,"1","01023.1","01023"
1119919.45181905,-1385694.21192462,229,FALSE,"1","01023.1","01023"
1130120.60501016,-1397150.79934196,230,FALSE,"1","01023.1","01023"
1094795.12868488,-1402167.58568853,231,FALSE,"1","01023.1","01023"
1093117.35960261,-1392033.03336244,232,FALSE,"1","01023.1","01023"
1091778.85322839,-1380694.98298214,233,FALSE,"1","01023.1","01023"
1123646.90141098,-1370006.71210248,234,FALSE,"1","01025.1","01025"
1127607.13690225,-1364988.73819805,235,FALSE,"1","01025.1","01025"
1165631.17987452,-1359428.47233198,236,FALSE,"1","01025.1","01025"
1167326.52030119,-1372117.1534163,237,FALSE,"1","01025.1","01025"
1172389.2156678,-1376821.00054228,238,FALSE,"1","01025.1","01025"
1183548.50082315,-1374949.11736538,239,FALSE,"1","01025.1","01025"
1183966.41718921,-1389594.4438907,240,FALSE,"1","01025.1","01025"
1179208.30732483,-1390371.03503013,241,FALSE,"1","01025.1","01025"
1181344.77576521,-1406116.61538979,242,FALSE,"1","01025.1","01025"
1176696.26497214,-1410655.99166811,243,FALSE,"1","01025.1","01025"
1182208.94611019,-1419243.0867108,244,FALSE,"1","01025.1","01025"
1173709.74752988,-1421812.24538103,245,FALSE,"1","01025.1","01025"
1163802.52633625,-1434251.52493755,246,FALSE,"1","01025.1","01025"
1166031.65365979,-1436986.21156096,247,FALSE,"1","01025.1","01025"
1162062.69318626,-1435132.8372072,248,FALSE,"1","01025.1","01025"
1160241.36401957,-1445224.37744923,249,FALSE,"1","01025.1","01025"
1150282.33037893,-1450898.46704798,250,FALSE,"1","01025.1","01025"
1147394.31745996,-1437532.65870291,251,FALSE,"1","01025.1","01025"
1152175.1067221,-1436092.08788946,252,FALSE,"1","01025.1","01025"
1153203.57950538,-1428217.2862701,253,FALSE,"1","01025.1","01025"
1148010.9048966,-1423343.54467893,254,FALSE,"1","01025.1","01025"
1150076.83129545,-1417534.3942328,255,FALSE,"1","01025.1","01025"
1148198.5911009,-1416541.37102705,256,FALSE,"1","01025.1","01025"
1146173.94168482,-1414179.5326168,257,FALSE,"1","01025.1","01025"
1143494.98321302,-1414130.69961112,258,FALSE,"1","01025.1","01025"
1137350.49930307,-1411649.57716626,259,FALSE,"1","01025.1","01025"
1137369.60273614,-1408991.89830602,260,FALSE,"1","01025.1","01025"
1135140.64125226,-1409388.49128198,261,FALSE,"1","01025.1","01025"
1133034.54377871,-1408454.97212899,262,FALSE,"1","01025.1","01025"
1130559.43833155,-1401621.79072255,263,FALSE,"1","01025.1","01025"
1131419.45112975,-1400286.49636493,264,FALSE,"1","01025.1","01025"
1130120.60501016,-1397150.79934196,265,FALSE,"1","01025.1","01025"
1119919.45181905,-1385694.21192462,266,FALSE,"1","01025.1","01025"
1123646.90141098,-1370006.71210248,267,FALSE,"1","01025.1","01025"
1286521.48920741,-1205667.95595444,268,FALSE,"1","01027.1","01027"
1291350.12947092,-1205004.76252208,269,FALSE,"1","01027.1","01027"
1289938.98883939,-1193790.67507102,270,FALSE,"1","01027.1","01027"
1302646.3677216,-1191922.59419304,271,FALSE,"1","01027.1","01027"
1301573.04841819,-1182238.99291668,272,FALSE,"1","01027.1","01027"
1306182.23567409,-1179855.81390509,273,FALSE,"1","01027.1","01027"
1306241.90597397,-1168318.81744175,274,FALSE,"1","01027.1","01027"
1311098.33567496,-1167492.59039773,275,FALSE,"1","01027.1","01027"
1308288.56978998,-1171264.06249195,276,FALSE,"1","01027.1","01027"
1317917.29747121,-1169649.23316468,277,FALSE,"1","01027.1","01027"
1319021.58896019,-1166170.55763638,278,FALSE,"1","01027.1","01027"
1330235.02648124,-1164566.32022499,279,FALSE,"1","01027.1","01027"
1333573.99972774,-1185378.14929866,280,FALSE,"1","01027.1","01027"
1335746.41049135,-1207443.02652521,281,FALSE,"1","01027.1","01027"
1306210.63588946,-1212574.10482295,282,FALSE,"1","01027.1","01027"
1303278.96152621,-1214751.63833547,283,FALSE,"1","01027.1","01027"
1302886.58294177,-1213200.31939708,284,FALSE,"1","01027.1","01027"
1287832.33003329,-1215714.14130397,285,FALSE,"1","01027.1","01027"
1286521.48920741,-1205667.95595444,286,FALSE,"1","01027.1","01027"
1311098.33567496,-1167492.59039773,287,FALSE,"1","01029.1","01029"
1314772.98149568,-1162770.55237541,288,FALSE,"1","01029.1","01029"
1315268.14282629,-1160319.62291935,289,FALSE,"1","01029.1","01029"
1326924.08752668,-1150350.03249396,290,FALSE,"1","01029.1","01029"
1326109.8286336,-1134027.60658856,291,FALSE,"1","01029.1","01029"
1333127.88547121,-1113884.91203125,292,FALSE,"1","01029.1","01029"
1336034.20663478,-1111637.01939532,293,FALSE,"1","01029.1","01029"
1344684.92092637,-1109320.03065427,294,FALSE,"1","01029.1","01029"
1346858.29976072,-1115977.45510017,295,FALSE,"1","01029.1","01029"
1351516.81833168,-1130238.60229452,296,FALSE,"1","01029.1","01029"
1355516.70956184,-1142482.5987728,297,FALSE,"1","01029.1","01029"
1359813.90884234,-1155627.10979706,298,FALSE,"1","01029.1","01029"
1361446.92101799,-1160643.06574703,299,FALSE,"1","01029.1","01029"
1357214.16581299,-1159285.02196352,300,FALSE,"1","01029.1","01029"
1330235.02648124,-1164566.32022499,301,FALSE,"1","01029.1","01029"
1319021.58896019,-1166170.55763638,302,FALSE,"1","01029.1","01029"
1317917.29747121,-1169649.23316468,303,FALSE,"1","01029.1","01029"
1308288.56978998,-1171264.06249195,304,FALSE,"1","01029.1","01029"
1311098.33567496,-1167492.59039773,305,FALSE,"1","01029.1","01029"
1312086.88337404,-1398645.84411698,306,FALSE,"1","01031.1","01031"
1310620.20052704,-1388801.18312272,307,FALSE,"1","01031.1","01031"
1315275.05411043,-1387175.49814354,308,FALSE,"1","01031.1","01031"
1313849.23043336,-1378423.80348868,309,FALSE,"1","01031.1","01031"
1347303.8307002,-1372860.92507311,310,FALSE,"1","01031.1","01031"
1353785.87563661,-1419116.3861284,311,FALSE,"1","01031.1","01031"
1322525.61944368,-1425887.54659626,312,FALSE,"1","01031.1","01031"
1315949.48384481,-1425819.48794674,313,FALSE,"1","01031.1","01031"
1312344.28696619,-1401938.45857972,314,FALSE,"1","01031.1","01031"
1312086.88337404,-1398645.84411698,315,FALSE,"1","01031.1","01031"
1085856.76062663,-1076167.66141325,316,FALSE,"1","01033.1","01033"
1085367.35049269,-1046019.91369553,317,FALSE,"1","01033.1","01033"
1096779.42159495,-1045473.45188341,318,FALSE,"1","01033.1","01033"
1102682.3913739,-1053381.8870066,319,FALSE,"1","01033.1","01033"
1113983.0517059,-1059867.72995044,320,FALSE,"1","01033.1","01033"
1138094.87859684,-1045061.49753146,321,FALSE,"1","01033.1","01033"
1147422.20572747,-1047299.93176275,322,FALSE,"1","01033.1","01033"
1147933.44831819,-1063759.08652092,323,FALSE,"1","01033.1","01033"
1141521.20922317,-1074328.94968921,324,FALSE,"1","01033.1","01033"
1085948.69483296,-1080746.0170415,325,FALSE,"1","01033.1","01033"
1085856.76062663,-1076167.66141325,326,FALSE,"1","01033.1","01033"
1219384.41840067,-1404272.15459793,327,FALSE,"1","01035.1","01035"
1220581.29995925,-1390336.01375909,328,FALSE,"1","01035.1","01035"
1227368.64661581,-1380802.20058444,329,FALSE,"1","01035.1","01035"
1240490.81818433,-1374903.04267947,330,FALSE,"1","01035.1","01035"
1242178.98920524,-1388127.87554994,331,FALSE,"1","01035.1","01035"
1250095.68429671,-1398944.0495014,332,FALSE,"1","01035.1","01035"
1263079.16534131,-1397063.16427865,333,FALSE,"1","01035.1","01035"
1268598.73485734,-1409774.04198985,334,FALSE,"1","01035.1","01035"
1265649.71359001,-1416667.85936331,335,FALSE,"1","01035.1","01035"
1268124.7867967,-1433441.70923183,336,FALSE,"1","01035.1","01035"
1261156.05120693,-1433405.04268414,337,FALSE,"1","01035.1","01035"
1261093.35920216,-1426800.6559871,338,FALSE,"1","01035.1","01035"
1198456.64494196,-1436398.15517647,339,FALSE,"1","01035.1","01035"
1219384.41840067,-1404272.15459793,340,FALSE,"1","01035.1","01035"
1257515.46986662,-1230045.20032758,341,FALSE,"1","01037.1","01037"
1257036.05602986,-1222500.14166151,342,FALSE,"1","01037.1","01037"
1258665.69053757,-1220609.06842536,343,FALSE,"1","01037.1","01037"
1287832.33003329,-1215714.14130397,344,FALSE,"1","01037.1","01037"
1302886.58294177,-1213200.31939708,345,FALSE,"1","01037.1","01037"
1303278.96152621,-1214751.63833547,346,FALSE,"1","01037.1","01037"
1307229.98122891,-1244570.00161103,347,FALSE,"1","01037.1","01037"
1308840.6626488,-1251521.44010586,348,FALSE,"1","01037.1","01037"
1279960.58134751,-1256403.40653322,349,FALSE,"1","01037.1","01037"
1278141.43726344,-1255077.16440182,350,FALSE,"1","01037.1","01037"
1274824.5979496,-1257247.63088062,351,FALSE,"1","01037.1","01037"
1266293.25168311,-1251847.17012154,352,FALSE,"1","01037.1","01037"
1266028.93550185,-1246298.01086325,353,FALSE,"1","01037.1","01037"
1259054.67565164,-1240041.16722636,354,FALSE,"1","01037.1","01037"
1257515.46986662,-1230045.20032758,355,FALSE,"1","01037.1","01037"
1265649.71359001,-1416667.85936331,356,FALSE,"1","01039.1","01039"
1268598.73485734,-1409774.04198985,357,FALSE,"1","01039.1","01039"
1263079.16534131,-1397063.16427865,358,FALSE,"1","01039.1","01039"
1282083.85642921,-1393909.31688649,359,FALSE,"1","01039.1","01039"
1291387.54572248,-1392222.85964481,360,FALSE,"1","01039.1","01039"
1292673.25968279,-1400517.22279069,361,FALSE,"1","01039.1","01039"
1302622.30791981,-1390259.74826767,362,FALSE,"1","01039.1","01039"
1304035.4789443,-1398209.28191488,363,FALSE,"1","01039.1","01039"
1312086.88337404,-1398645.84411698,364,FALSE,"1","01039.1","01039"
1312344.28696619,-1401938.45857972,365,FALSE,"1","01039.1","01039"
1315949.48384481,-1425819.48794674,366,FALSE,"1","01039.1","01039"
1318965.82337518,-1445355.51518979,367,FALSE,"1","01039.1","01039"
1319578.58152008,-1447449.55335223,368,FALSE,"1","01039.1","01039"
1302769.32183464,-1450119.39975424,369,FALSE,"1","01039.1","01039"
1300529.42082798,-1450467.74784716,370,FALSE,"1","01039.1","01039"
1283980.24962058,-1453021.64796454,371,FALSE,"1","01039.1","01039"
1272161.69137409,-1454766.05137546,372,FALSE,"1","01039.1","01039"
1270837.70688562,-1453550.67910362,373,FALSE,"1","01039.1","01039"
1268124.7867967,-1433441.70923183,374,FALSE,"1","01039.1","01039"
1265649.71359001,-1416667.85936331,375,FALSE,"1","01039.1","01039"
1280087.62718046,-1379659.99866271,376,FALSE,"1","01041.1","01041"
1284858.96230209,-1378857.90158329,377,FALSE,"1","01041.1","01041"
1280187.86181615,-1344943.54021989,378,FALSE,"1","01041.1","01041"
1284239.31844338,-1344390.21588832,379,FALSE,"1","01041.1","01041"
1282785.91342569,-1334866.69061249,380,FALSE,"1","01041.1","01041"
1292358.18706644,-1333219.31425381,381,FALSE,"1","01041.1","01041"
1293828.09944852,-1342700.61358851,382,FALSE,"1","01041.1","01041"
1304164.98849241,-1340866.01623511,383,FALSE,"1","01041.1","01041"
1306153.82490194,-1360296.78918575,384,FALSE,"1","01041.1","01041"
1310925.15506862,-1359462.06817412,385,FALSE,"1","01041.1","01041"
1313026.01198306,-1373462.36737612,386,FALSE,"1","01041.1","01041"
1310700.55878951,-1379086.44843193,387,FALSE,"1","01041.1","01041"
